CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-09-07 18:15:00,1.0,14170.0,3.0,20.0,1957664000.0,5285700000.0,33.0,56.0,45.0,489002055.03883857,606050123.447371,571565.9777238986,705257.2497580318
2018-09-07 18:30:00,5.0,14040.0,5.0,21.0,1957324000.0,5286040000.0,33.0,56.0,44.8,468303924.4064902,587073496.8002013,547186.1623550659,682760.9335651374
2018-09-07 18:45:00,5.0,14029.0,2.0,24.0,1957116000.0,5286248000.0,34.0,56.0,45.1,464425956.21115303,583721742.3800248,541953.9316943696,676640.1406180691
2018-09-07 19:00:00,3.0,13867.0,10.0,23.0,1957008000.0,5286356000.0,33.0,56.0,44.9,457658664.7414056,576529433.5397239,533103.4171563105,667521.4098083534
2018-09-07 19:15:00,8.0,13426.0,3.0,21.0,1956212000.0,5287088000.0,32.0,56.0,44.8,438569723.73928946,557331695.7225835,512347.03458011436,647725.1873213619
2018-09-07 19:30:00,1.0,13672.0,2.0,23.0,1955356000.0,5287944000.0,33.0,56.0,44.6,440739792.4868147,558945320.2287736,517817.08665288496,652833.7427292195
2018-09-07 19:45:00,2.0,13479.0,9.0,21.0,1956280000.0,5287020000.0,33.0,56.0,44.9,446608912.68213797,564543587.3319497,524577.4033330526,659513.4829796756
2018-09-07 20:00:00,7.0,13346.0,5.0,21.0,1957512000.0,5285788000.0,34.0,56.0,45.3,428356299.3198373,546883856.9133968,505247.3698849935,641750.6360410807
2018-09-07 20:15:00,3.0,13208.0,5.0,21.0,1956212000.0,5287088000.0,32.0,56.0,44.7,432863177.60598946,551386235.2038994,511358.9485017178,648946.4104690488
2018-09-07 20:30:00,0.0,13085.0,3.0,20.0,1956292000.0,5287008000.0,33.0,56.0,44.8,432804439.23995894,550884435.946989,510552.6940245811,647670.0255566144
2018-09-07 20:45:00,5.0,12922.0,7.0,21.0,1956348000.0,5286952000.0,33.0,56.0,44.8,426773603.8761545,545923404.2023853,501291.31843014323,638430.6811892489
2018-09-07 21:00:00,5.0,12744.0,5.0,21.0,1956836000.0,5286464000.0,32.0,56.0,44.3,435840506.5040187,554055686.104452,510481.34996959125,645465.2594298107
2018-09-07 21:15:00,7.0,12514.0,8.0,18.0,1957032000.0,5286268000.0,33.0,57.0,45.2,434333959.22894835,552776691.0922586,506331.8577738753,641806.4694240624
2018-09-07 21:30:00,3.0,12316.0,7.0,22.0,1958708000.0,5284592000.0,33.0,57.0,45.2,447736357.5972121,566322190.8790185,521828.6113448572,656734.0930780895
2018-09-07 21:45:00,8.0,12032.0,3.0,24.0,1955444000.0,5287856000.0,32.0,57.0,45.6,446367540.7932263,564847155.197548,518949.323069763,654047.6623505127
2018-09-07 22:00:00,5.0,12057.0,7.0,22.0,1954744000.0,5288556000.0,33.0,57.0,45.2,449642681.80894226,568038877.0106972,523208.5592359583,657361.2257752907
2018-09-07 22:15:00,1.0,11709.0,6.0,21.0,1954780000.0,5288520000.0,35.0,57.0,45.6,478684069.55413556,597461643.736333,554919.1637157578,689748.4575173086
2018-09-07 22:30:00,5.0,11645.0,4.0,21.0,1954440000.0,5288860000.0,34.0,57.0,45.1,490576208.9675372,608777160.360205,568157.5309743994,701874.2674855703
2018-09-07 22:45:00,0.0,11609.0,6.0,23.0,1953820000.0,5289480000.0,31.0,56.0,44.4,486164384.77518475,604971008.6469834,561818.5815942322,695466.5320995996
2018-09-07 23:00:00,1.0,10230.0,16.0,26.0,1952128000.0,5291172000.0,34.0,56.0,45.2,497524496.7334604,616248915.1295081,571457.1734442593,704367.555433176
2018-09-07 23:15:00,3.0,9831.0,8.0,22.0,1947944000.0,5295356000.0,32.0,56.0,44.5,469831397.8890406,588751705.5333148,541745.981014812,675675.0728083922
2018-09-07 23:30:00,1.0,10096.0,3.0,22.0,1949784000.0,5293516000.0,33.0,57.0,45.5,446198488.46168625,565390497.8948128,513367.56317005376,647763.5206425337
2018-09-07 23:45:00,2.0,10109.0,8.0,23.0,1951848000.0,5291452000.0,35.0,58.0,46.6,441871044.3131606,560445145.8981981,508331.2389021585,642182.0528327179
2018-09-08 00:00:00,3.0,10295.0,2.0,20.0,1954432000.0,5288868000.0,36.0,58.0,47.4,439693367.0438781,558472650.2924149,509808.40980467445,643082.256788327
2018-09-08 00:15:00,5.0,10354.0,3.0,21.0,1955416000.0,5287884000.0,36.0,60.0,48.7,404346061.93696415,523502863.35674006,468222.6106694966,604316.0461977351
2018-09-08 00:30:00,9.0,10279.0,5.0,19.0,1957360000.0,5285940000.0,37.0,60.0,49.2,348463343.52865183,468130726.23895574,407048.02063972544,545255.4993153901
2018-09-08 00:45:00,5.0,10275.0,0.0,18.0,1958872000.0,5284428000.0,38.0,60.0,49.5,307130915.9176738,426600282.227925,361310.59706828045,500176.02388155414
2018-09-08 01:00:00,2.0,10271.0,3.0,19.0,1960080000.0,5283220000.0,36.0,55.0,46.3,272774204.964142,392045582.9153734,320010.6267014568,459188.2448785162
2018-09-08 01:15:00,2.0,10199.0,1.0,18.0,1960916000.0,5282380000.0,38.0,54.0,46.0,242247255.56550264,361928795.6823645,286631.373118646,427489.8674575296
2018-09-08 01:30:00,3.0,10101.0,6.0,17.0,1960868000.0,5282428000.0,34.0,52.0,43.7,217183417.5089582,337189292.79940695,259036.79550947118,400324.37071099284
2018-09-08 01:45:00,3.0,10137.0,5.0,18.0,1960896000.0,5282400000.0,32.0,51.0,42.3,189292946.2399762,309839601.084954,226883.58600958294,369931.40644553874
2018-09-08 02:00:00,4.0,10076.0,6.0,17.0,1963204000.0,5280092000.0,34.0,52.0,43.4,165304512.03806168,267710175.22027588,192416.4381754676,329751.198492544
2018-09-08 02:15:00,4.0,10074.0,5.0,19.0,1962068000.0,5281228000.0,35.0,52.0,43.9,146890384.56990537,248561156.8651083,171976.5598972546,310271.8683395943
2018-09-08 02:30:00,2.0,9926.0,1.0,17.0,1961944000.0,5281352000.0,33.0,52.0,42.9,138860237.88280505,258396143.79969501,170583.90432959193,315359.87193561875
2018-09-08 02:45:00,4.0,9947.0,3.0,17.0,1961944000.0,5281352000.0,32.0,50.0,41.3,123795869.45676643,233900890.17770377,152505.57236206252,285858.71646738984
2018-09-08 03:00:00,5.0,9916.0,1.0,16.0,1961992000.0,5281304000.0,31.0,49.0,40.7,110809792.39507684,210015162.87853372,138199.89899355877,259611.32400093362
2018-09-08 03:15:00,5.0,9965.0,3.0,15.0,1962292000.0,5281004000.0,33.0,55.0,44.8,100829588.05139178,191170502.2892909,126743.58075060841,237670.1000362029
2018-09-08 03:30:00,4.0,9997.0,1.0,17.0,1962236000.0,5281060000.0,34.0,55.0,45.0,91246760.2678294,172438783.54388824,115602.2253124371,216226.68716421112
2018-09-08 03:45:00,4.0,9984.0,2.0,17.0,1962244000.0,5281052000.0,34.0,55.0,44.9,84865351.41641684,159707124.8068905,109267.32393531236,203396.68640172735
2018-09-08 04:00:00,2.0,9932.0,1.0,17.0,1962256000.0,5281040000.0,34.0,55.0,44.8,80101783.33443919,150201562.48832917,104721.56523088788,194036.74244201687
2018-09-08 04:15:00,6.0,9975.0,3.0,17.0,1962972000.0,5280260000.0,31.0,55.0,44.2,75306471.65367411,141181785.54633784,99568.78449401613,184307.3658170688
2018-09-08 04:30:00,4.0,9963.0,3.0,15.0,1963064000.0,5280168000.0,33.0,55.0,44.3,72827972.61773677,136084245.714807,97149.0517222077,179175.05197674024
2018-09-08 04:45:00,1.0,9995.0,3.0,16.0,1963500000.0,5279732000.0,33.0,54.0,43.9,69666602.46804258,130637736.90697695,93257.34829965087,172313.8441952501
2018-09-08 05:00:00,2.0,9983.0,6.0,17.0,1963660000.0,5279572000.0,33.0,54.0,43.8,71108507.70299804,134385100.18396652,94900.81342907705,176661.95010033654
2018-09-08 05:15:00,3.0,10018.0,3.0,16.0,1963644000.0,5279588000.0,32.0,54.0,43.7,79016704.60090049,149362483.69771984,102874.59914136393,192091.71961303925
2018-09-08 06:00:00,5.0,10084.0,4.0,19.0,1963668000.0,5279564000.0,32.0,54.0,43.5,90705798.67504856,166474959.3203372,112553.08290324941,214871.3136275203
2018-09-08 06:15:00,2.0,9994.0,1.0,17.0,1962884000.0,5280348000.0,32.0,54.0,43.4,114531028.5316617,219116643.3313673,144570.55614834925,273156.25157607475
2018-09-08 06:30:00,2.0,10043.0,2.0,16.0,1962112000.0,5281120000.0,32.0,54.0,43.5,126924214.32767111,240378951.2327826,158024.85784278525,296282.81256636686
2018-09-08 06:45:00,1.0,9939.0,1.0,17.0,1961660000.0,5281572000.0,31.0,54.0,43.2,140995351.13959265,261578052.10918996,174431.407987364,321170.4635566317
2018-09-08 07:00:00,3.0,9907.0,2.0,18.0,1961164000.0,5282068000.0,33.0,54.0,43.4,151191504.5746547,271959602.26305354,185456.68609162123,331405.0581958657
2018-09-08 07:15:00,4.0,10090.0,2.0,17.0,1959848000.0,5283384000.0,30.0,54.0,42.9,177237197.34579137,297563943.6708545,214753.13636898753,358486.35440939106
2018-09-08 07:30:00,2.0,10217.0,1.0,18.0,1960848000.0,5282384000.0,32.0,54.0,43.1,190752650.17878887,311051609.74285847,229097.8901301541,371632.40952412115
2018-09-08 07:45:00,4.0,10355.0,5.0,18.0,1961112000.0,5282120000.0,32.0,54.0,43.4,195607234.09696996,292936678.81228024,224679.4810513957,357245.1928391964
2018-09-08 08:00:00,6.0,10580.0,2.0,21.0,1961204000.0,5282028000.0,31.0,54.0,43.6,211854025.109428,302505679.97245276,241986.19371784737,371742.6080007696
2018-09-08 08:15:00,3.0,10882.0,6.0,20.0,1961236000.0,5281996000.0,34.0,55.0,45.1,236828641.93891248,356789466.6395677,282421.41675753135,424002.0178985701
2018-09-08 08:30:00,0.0,11162.0,5.0,20.0,1961396000.0,5281836000.0,34.0,56.0,45.3,267889280.947616,386963436.78885937,318298.3001488355,457708.2479744977
2018-09-08 08:45:00,3.0,11369.0,4.0,21.0,1961360000.0,5281872000.0,34.0,55.0,44.9,298086251.78587896,414456405.7796529,350092.80298533064,486264.2893551793
2018-09-08 09:00:00,1.0,11589.0,5.0,21.0,1961328000.0,5281904000.0,31.0,55.0,43.9,322635041.3293066,438833627.6781448,377948.9649921241,513746.1000505173
2018-09-08 09:15:00,4.0,11993.0,3.0,21.0,1960988000.0,5282244000.0,31.0,55.0,43.7,349450239.679866,463656468.8568525,409851.990486625,544561.501140454
2018-09-08 09:30:00,4.0,12208.0,5.0,22.0,1960720000.0,5282512000.0,32.0,55.0,43.9,381039279.170388,495950146.74111897,450826.72788295074,586690.2386317434
2018-09-08 09:45:00,3.0,12576.0,2.0,22.0,1960744000.0,5282488000.0,32.0,55.0,43.5,406192997.897864,519220861.7553037,481887.33642533515,616442.9344703545
2018-09-08 10:00:00,4.0,13002.0,4.0,23.0,1960700000.0,5282532000.0,31.0,55.0,43.3,435805186.93372536,546383364.187535,515920.956770442,650469.7168248836
2018-09-08 10:15:00,2.0,13485.0,2.0,26.0,1967224000.0,5276004000.0,31.0,55.0,43.3,477785688.61793935,511843804.2159835,533314.7328893327,639280.271618751
2018-09-08 10:30:00,3.0,13856.0,5.0,23.0,1967284000.0,5275880000.0,33.0,55.0,43.7,491495307.45155793,533524857.1567464,554000.4298196925,661225.7390215697
2018-09-08 10:45:00,7.0,14222.0,5.0,23.0,1958264000.0,5284900000.0,32.0,54.0,42.7,529341656.1383448,637871126.4635844,625349.7948629884,755814.9047774257
2018-09-08 11:00:00,4.0,14432.0,5.0,23.0,1958108000.0,5285056000.0,29.0,54.0,42.4,544073999.4484532,650671557.1940632,640926.7258450277,770143.3537561791
2018-09-08 11:15:00,3.0,14583.0,2.0,23.0,1958316000.0,5284848000.0,31.0,55.0,42.7,562097821.2407556,670744300.2291939,662509.2972350728,791419.4303293012
2018-09-08 11:30:00,3.0,14514.0,5.0,23.0,1958304000.0,5284860000.0,33.0,55.0,43.6,545214940.3870072,581723430.5359752,613171.4321116115,716308.039487509
2018-09-08 11:45:00,0.0,14618.0,2.0,23.0,1958672000.0,5284492000.0,31.0,55.0,43.1,547900060.1923095,585111954.0784347,619290.0967815843,723600.9987337689
2018-09-08 12:00:00,4.0,14713.0,6.0,28.0,1958500000.0,5284664000.0,33.0,55.0,43.7,566138702.3094802,677380935.6560158,670972.9710005814,803444.8221247557
2018-09-08 12:15:00,0.0,14733.0,5.0,34.0,1958500000.0,5284664000.0,31.0,55.0,43.6,571740331.308497,681229351.4508607,682356.2197631187,811346.9507626012
2018-09-08 12:30:00,1.0,14898.0,3.0,23.0,1958676000.0,5284488000.0,30.0,55.0,43.2,594392785.7322103,705484685.1071393,706448.1444923104,835834.2492074857
2018-09-08 12:45:00,1.0,15207.0,4.0,23.0,1959376000.0,5283788000.0,29.0,55.0,43.0,621691774.2772491,729144818.6165049,735129.4213994817,860962.03982736
2018-09-08 13:00:00,4.0,15226.0,7.0,24.0,1959568000.0,5283596000.0,32.0,55.0,43.6,625480544.6114275,733937278.2029936,740803.7383339584,867213.0367689966
2018-09-08 13:15:00,9.0,14236.0,6.0,23.0,1959632000.0,5283532000.0,31.0,55.0,43.3,630482997.6204243,741046146.8663889,747064.6510115295,872746.5059090382
2018-09-08 13:30:00,2.0,14894.0,3.0,24.0,1955276000.0,5287888000.0,32.0,55.0,43.5,632494427.905673,742076301.1758721,744092.6348943677,869909.1912454001
2018-09-08 13:45:00,3.0,14577.0,11.0,23.0,1956040000.0,5287124000.0,31.0,55.0,43.2,600752615.6742495,621619097.8106521,669561.3483531618,764171.9822849984
2018-09-08 14:00:00,2.0,14253.0,4.0,23.0,1955816000.0,5287348000.0,33.0,55.0,43.8,612868404.2698451,634085475.645716,681409.9963133745,775558.6263623523
2018-09-08 14:15:00,6.0,14615.0,3.0,25.0,1956792000.0,5286372000.0,32.0,55.0,43.9,629437420.3556048,739430063.8506936,732417.3890264654,859985.6165422449
2018-09-08 14:30:00,2.0,14617.0,5.0,23.0,1956760000.0,5286404000.0,32.0,55.0,43.4,656147501.1689818,767765332.1558293,762762.1033720856,890296.6900087598
2018-09-08 14:45:00,2.0,14538.0,5.0,24.0,1956656000.0,5286508000.0,30.0,55.0,43.1,663221359.9884771,772302200.054182,768868.4635434326,894220.3103638289
2018-09-08 15:00:00,1.0,14486.0,3.0,22.0,1960812000.0,5282352000.0,31.0,55.0,43.4,683647434.4725164,791007913.1428,788439.2581729778,912368.6828811978
2018-09-08 15:15:00,3.0,14547.0,0.0,21.0,1957788000.0,5285376000.0,30.0,55.0,43.1,705743989.2121196,814600218.6572464,814372.643813901,937211.3911375416
2018-09-08 15:30:00,3.0,14491.0,3.0,22.0,1957836000.0,5285328000.0,30.0,55.0,42.7,697529171.3056548,809972162.2322071,808651.2920797176,934907.6653732769
2018-09-08 15:45:00,5.0,14611.0,4.0,26.0,1957544000.0,5285620000.0,31.0,55.0,43.0,689888289.5372894,704010715.055521,759512.2393372532,849690.3080472004
2018-09-08 16:00:00,0.0,14152.0,6.0,21.0,1957184000.0,5285980000.0,31.0,55.0,43.3,677200094.2781844,691074045.9569895,743906.1452634921,831591.8667309713
2018-09-08 16:15:00,4.0,14215.0,7.0,21.0,1964972000.0,5278192000.0,30.0,55.0,43.1,658172016.7093811,678245402.8311654,727332.6907688212,818168.3486747547
2018-09-08 16:30:00,5.0,14076.0,3.0,21.0,1957804000.0,5285360000.0,30.0,55.0,43.3,648945478.5466193,759381186.401937,755892.6317030046,881676.1576569447
2018-09-08 16:45:00,1.0,14394.0,3.0,21.0,1959032000.0,5284132000.0,32.0,55.0,43.5,642435188.9310522,752105439.8512359,749179.1802886693,873005.8088445658
2018-09-08 17:00:00,4.0,14366.0,6.0,22.0,1959308000.0,5283856000.0,32.0,55.0,43.4,626566132.985838,736915667.2946908,728098.0372442104,854198.2796688598
2018-09-08 17:15:00,3.0,14296.0,5.0,21.0,1958984000.0,5284180000.0,32.0,55.0,43.7,612582992.2667358,723021336.0225405,714569.7716488584,841618.6091865435
2018-09-08 17:30:00,2.0,14218.0,2.0,23.0,1958472000.0,5284692000.0,32.0,55.0,43.4,574084089.7311454,606025148.541916,635604.625535621,735265.1227617412
2018-09-08 17:45:00,9.0,14248.0,1.0,21.0,1958764000.0,5284400000.0,30.0,55.0,43.1,566335662.0455194,594812871.0809262,623198.7394219876,720785.5268444212
2018-09-08 18:00:00,4.0,14180.0,3.0,22.0,1959292000.0,5283872000.0,32.0,55.0,43.5,571003114.3287532,681767281.5431331,662175.5627781412,791728.5754234919
2018-09-08 18:15:00,2.0,14086.0,3.0,21.0,1959292000.0,5283872000.0,31.0,55.0,42.9,552731560.1261486,665343567.4745088,641160.5992962837,770953.2536919105
2018-09-08 18:30:00,4.0,13944.0,6.0,21.0,1958032000.0,5285132000.0,31.0,54.0,43.2,513430595.4807666,624814051.8974636,597494.6437923916,728558.8495777474
2018-09-08 18:45:00,4.0,13514.0,4.0,20.0,1957796000.0,5285368000.0,33.0,54.0,43.4,518524944.7634139,628453207.8074336,604180.2667285325,735994.1042007443
2018-09-08 19:00:00,4.0,13790.0,5.0,22.0,1957092000.0,5286072000.0,30.0,54.0,42.4,498158727.2421042,607587269.3964756,582815.0547139725,713871.0060959269
2018-09-08 19:15:00,3.0,13533.0,4.0,21.0,1957072000.0,5286092000.0,29.0,54.0,42.3,490559849.89631283,603056410.7457161,575131.9584953757,707015.7604822279
2018-09-08 19:30:00,5.0,13431.0,3.0,21.0,1957088000.0,5286076000.0,30.0,54.0,42.5,470764787.00419444,585064262.525918,554075.7609917577,688918.3524964538
2018-09-08 19:45:00,2.0,13283.0,6.0,21.0,1957268000.0,5285896000.0,32.0,54.0,42.8,485590708.82092184,597065796.0679481,565452.3702639694,697820.0843158497
2018-09-08 20:00:00,2.0,13086.0,0.0,20.0,1957260000.0,5285904000.0,30.0,54.0,42.6,490067169.7916231,527140513.66940844,540301.1435491769,642592.8405194455
2018-09-08 20:15:00,1.0,12936.0,0.0,21.0,1956876000.0,5286288000.0,30.0,54.0,42.6,482224677.76133126,518476994.77740145,529839.508766792,633454.5655832681
2018-09-08 20:30:00,3.0,12819.0,5.0,20.0,1957180000.0,5285984000.0,32.0,54.0,42.5,495883925.33554995,614011739.0415806,581632.2650693175,715272.718310948
2018-09-08 20:45:00,3.0,12627.0,2.0,20.0,1959064000.0,5284100000.0,31.0,54.0,42.7,500947415.65997386,619098194.849746,583856.6827232244,716869.7439825697
2018-09-08 21:00:00,3.0,12576.0,1.0,19.0,1958024000.0,5285140000.0,31.0,54.0,42.4,493500744.375929,611734041.0154467,576977.6225728976,711274.4992370835
2018-09-08 21:15:00,4.0,12353.0,1.0,19.0,1958068000.0,5285096000.0,31.0,54.0,42.4,494174344.41178757,612744229.7735835,574698.0538494961,708952.491253455
2018-09-08 21:30:00,4.0,12262.0,2.0,18.0,1958140000.0,5285024000.0,32.0,54.0,42.3,483072925.45085436,601717563.7371875,562580.3334423972,696833.093646161
2018-09-08 21:45:00,1.0,12112.0,3.0,18.0,1957856000.0,5285308000.0,30.0,54.0,42.4,496422819.3632876,614059814.4197363,580304.012369709,712082.5941651164
2018-09-08 22:00:00,2.0,12093.0,2.0,17.0,1958076000.0,5285088000.0,31.0,54.0,42.4,518562187.7759389,636621088.056412,601773.301080268,734023.3877781539
2018-09-08 22:15:00,4.0,11953.0,2.0,17.0,1958160000.0,5285004000.0,31.0,55.0,43.1,516384263.3887195,635034516.9233338,599959.7851846756,733275.466951664
2018-09-08 22:30:00,5.0,11868.0,5.0,17.0,1958140000.0,5285024000.0,31.0,54.0,42.8,530687765.77298385,648906991.5419247,616175.7851943355,747797.5373073255
2018-09-08 22:45:00,2.0,11783.0,4.0,17.0,1958088000.0,5285076000.0,31.0,54.0,42.7,530808579.61639726,649283591.7900085,617033.9009223526,749864.535960528
2018-09-08 23:00:00,4.0,11694.0,2.0,17.0,1958116000.0,5285048000.0,32.0,55.0,43.6,536770281.513301,655135261.1681242,621743.2227606247,753094.3886943707
2018-09-08 23:15:00,0.0,11566.0,3.0,17.0,1959916000.0,5283248000.0,31.0,54.0,42.8,527428226.96171993,646093926.9124298,609725.522010383,741704.4330493867
2018-09-08 23:30:00,4.0,11402.0,3.0,17.0,1958176000.0,5284988000.0,31.0,54.0,42.8,498288872.47288954,617363945.8587525,577195.1108284477,710558.5147754212
2018-09-08 23:45:00,3.0,11205.0,1.0,15.0,1958540000.0,5284624000.0,31.0,54.0,42.7,476826230.9397541,596389482.0701298,552096.7370150196,685982.1458894489
2018-09-09 00:00:00,3.0,11048.0,6.0,16.0,1959568000.0,5283596000.0,32.0,54.0,43.0,450318919.8604517,571448385.719359,513997.3105845729,650100.6462527119
2018-09-09 00:15:00,1.0,10990.0,5.0,16.0,1959604000.0,5283560000.0,30.0,54.0,42.4,407493467.55760187,528703104.3941808,468853.28090776276,606609.3899388294
2018-09-09 00:30:00,0.0,10934.0,1.0,15.0,1960780000.0,5282384000.0,31.0,54.0,42.5,379754539.62789375,500978207.1813671,436767.20084071474,576543.0895733853
2018-09-09 00:45:00,5.0,10829.0,1.0,15.0,1960744000.0,5282420000.0,31.0,54.0,42.4,349445011.62838787,470194830.93286884,402778.259218066,542141.7438684482
2018-09-09 01:00:00,2.0,10807.0,2.0,15.0,1961532000.0,5281632000.0,29.0,54.0,42.3,308905275.51148623,430368262.5517723,357112.585667795,498237.15401651035
2018-09-09 01:15:00,3.0,10721.0,0.0,15.0,1962112000.0,5281052000.0,31.0,53.0,42.6,265910000.7952014,387061286.92544866,310244.61693531636,452556.08391335007
2018-09-09 01:30:00,9.0,10676.0,1.0,15.0,1962732000.0,5280432000.0,31.0,54.0,42.3,217938580.0527061,289084416.3116012,235155.80211213493,359492.65104380716
2018-09-09 01:45:00,0.0,10621.0,1.0,15.0,1962996000.0,5280168000.0,29.0,53.0,42.2,195003295.38442928,272935802.4536913,214320.0020444151,343139.5738161372
2018-09-09 02:00:00,0.0,10554.0,1.0,14.0,1963020000.0,5280144000.0,31.0,53.0,42.4,186097506.59073943,307440800.66088843,221441.37684913148,367042.3709262796
2018-09-09 02:15:00,1.0,10537.0,2.0,14.0,1963392000.0,5279772000.0,31.0,53.0,42.8,168762438.89898515,290259355.4975655,200034.5071652873,344859.0517097445
2018-09-09 02:30:00,4.0,10360.0,4.0,14.0,1963496000.0,5279668000.0,31.0,53.0,42.5,152014249.8023592,273376285.64259076,182772.05730996336,330059.29941418866
2018-09-09 02:45:00,2.0,10472.0,5.0,15.0,1964188000.0,5278976000.0,32.0,53.0,42.7,137656929.40158764,257126038.14362127,166868.1389738336,312215.42855017004
2018-09-09 03:00:00,0.0,10467.0,1.0,14.0,1964668000.0,5278496000.0,31.0,53.0,42.2,123833058.2347325,237056670.3802634,151397.80478921346,289241.83204491436
2018-09-09 03:15:00,1.0,10462.0,5.0,15.0,1964768000.0,5278396000.0,32.0,53.0,42.6,116300341.77191491,222676244.64377365,142739.83823752662,273393.42906965985
2018-09-09 03:30:00,3.0,10442.0,1.0,14.0,1966644000.0,5276520000.0,31.0,53.0,42.2,99269356.23009226,179496403.0656618,117614.87449444106,231670.2321567892
2018-09-09 03:45:00,2.0,10398.0,0.0,15.0,1964872000.0,5278292000.0,30.0,53.0,42.1,95241707.11611219,173563674.63835022,113175.45093526912,223205.970261139
2018-09-09 04:00:00,3.0,10400.0,1.0,15.0,1965232000.0,5277932000.0,29.0,53.0,42.3,90146833.0170302,173026833.12458017,114646.66795346493,219854.43537279856
2018-09-09 04:15:00,2.0,10403.0,1.0,14.0,1965616000.0,5277484000.0,31.0,53.0,42.6,81258780.83248498,156334219.58009085,104813.96977121038,201083.58944851346
2018-09-09 04:30:00,1.0,10380.0,3.0,14.0,1965624000.0,5277476000.0,32.0,53.0,42.6,77758197.73505387,150378865.9560957,100293.76764871026,193233.63738581058
2018-09-09 04:45:00,2.0,10354.0,1.0,15.0,1965600000.0,5277500000.0,32.0,53.0,42.5,72423093.57461339,139756843.70329255,94464.51649785903,182135.20767359255
2018-09-09 05:00:00,5.0,10308.0,3.0,19.0,1965548000.0,5277552000.0,29.0,53.0,42.3,67372553.63413024,129072548.24031857,89130.16996059482,170285.55159467776
2018-09-09 05:15:00,1.0,10344.0,3.0,15.0,1965544000.0,5277556000.0,30.0,53.0,42.1,65147487.39891451,121896819.88763295,81150.90948255689,161452.0059857641
2018-09-09 05:30:00,3.0,10317.0,1.0,15.0,1965360000.0,5277740000.0,32.0,53.0,42.7,64562802.84125741,122231204.53273858,81638.39794517551,163955.8722362381
2018-09-09 05:45:00,6.0,10329.0,3.0,17.0,1964584000.0,5278516000.0,31.0,54.0,43.2,72832002.39093505,138561980.22673574,95869.73951302333,180862.25377406005
2018-09-09 06:00:00,3.0,10282.0,9.0,17.0,1964592000.0,5278508000.0,32.0,54.0,43.7,81720465.37213251,154957957.87704417,105143.95221704862,199618.78122782847
2018-09-09 06:15:00,4.0,10317.0,0.0,16.0,1964068000.0,5279032000.0,30.0,54.0,42.6,88285088.7162727,167269073.09192145,112381.24204628821,212344.4898019779
2018-09-09 06:30:00,2.0,10331.0,1.0,17.0,1963292000.0,5279808000.0,32.0,53.0,42.7,94029653.74397904,179603335.70563474,120727.90091293422,229809.4931753369
2018-09-09 06:45:00,3.0,10431.0,6.0,15.0,1963328000.0,5279772000.0,30.0,53.0,42.0,102647589.9890118,196205478.55979562,129861.17098252045,245999.79337376772
2018-09-09 07:00:00,1.0,10493.0,10.0,17.0,1963440000.0,5279660000.0,29.0,53.0,41.8,121650622.42171042,231872234.9565988,150198.15261781865,285994.47013215796
2018-09-09 07:15:00,5.0,10563.0,2.0,17.0,1963360000.0,5279740000.0,30.0,53.0,42.0,136659032.58693394,233798320.0473939,155907.24745396266,294312.33678957814
2018-09-09 07:30:00,2.0,10638.0,1.0,17.0,1963388000.0,5279712000.0,31.0,53.0,41.8,144149009.2763529,235501590.86562502,162865.46344675534,298230.4381895868
2018-09-09 07:45:00,2.0,10634.0,3.0,16.0,1963288000.0,5279812000.0,31.0,53.0,41.9,162174007.17968675,248662288.20207208,180210.82957067294,311722.5935812561
2018-09-09 08:00:00,11.0,10705.0,1.0,17.0,1963260000.0,5279840000.0,30.0,53.0,41.9,183475145.80881003,304557024.3055695,221525.11738741846,366994.7681363386
2018-09-09 08:15:00,1.0,10929.0,1.0,17.0,1963244000.0,5279856000.0,31.0,53.0,41.6,208512191.75116387,329967278.60203433,247909.81367711263,392259.8731766062
2018-09-09 08:30:00,5.0,10823.0,5.0,18.0,1962732000.0,5280368000.0,30.0,53.0,41.4,223872125.2690127,345321964.9695414,264601.9257914219,408086.819031137
2018-09-09 08:45:00,6.0,11050.0,2.0,17.0,1962212000.0,5280888000.0,29.0,53.0,41.6,246295341.6985236,367850168.55008286,288630.1271911773,430874.07696492213
2018-09-09 09:00:00,0.0,11194.0,3.0,18.0,1961704000.0,5281396000.0,32.0,53.0,42.3,265909708.3762971,387420798.42081046,309958.3976757249,451411.2121797407
2018-09-09 09:15:00,4.0,11285.0,3.0,17.0,1961428000.0,5281672000.0,32.0,53.0,41.9,287898594.1430113,409529224.9870813,335398.43213812663,476512.83359399776
2018-09-09 09:30:00,2.0,11462.0,4.0,19.0,1961408000.0,5281692000.0,32.0,53.0,42.0,296534742.1873076,346752847.5760929,317261.75055363675,430632.87940131465
2018-09-09 09:45:00,1.0,11699.0,1.0,18.0,1961132000.0,5281968000.0,30.0,53.0,42.1,322274105.44181406,365211112.66980344,342462.41481088777,451479.06091047527
2018-09-09 10:00:00,3.0,11884.0,4.0,20.0,1961128000.0,5281972000.0,30.0,53.0,42.0,336910065.0512584,458567145.2395117,392559.196493335,533609.4236869201
